class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
One,0.822517097,0.880087733,-0.000126513,0.768308103,0.837630272,-0.050581668,0.737428546,0.760801315,-0.09292984,0.761343896,0.688316345,-0.131427929,0.803658068,0.646828592,-0.161390662,0.746087015,0.641509593,-0.022223225,0.739992917,0.535903394,-0.054672644,0.738834798,0.475978851,-0.076400809,0.739444673,0.423640251,-0.085710607,0.791995108,0.64591521,-0.026607456,0.795412421,0.592864811,-0.091162771,0.790161669,0.670870185,-0.123438299,0.78532517,0.713178337,-0.120923869,0.833394647,0.663467109,-0.038387846,0.836058378,0.632655919,-0.100330323,0.823677123,0.708030522,-0.119177982,0.817742586,0.741916001,-0.109891325,0.873482943,0.692225695,-0.057043057,0.875509679,0.656108499,-0.093782216,0.859754324,0.709684491,-0.104925066,0.849233806,0.739035845,-0.097671777
One,0.824613035,0.881387174,-0.000149868,0.768588066,0.83915484,-0.050911091,0.736168146,0.762062967,-0.093456186,0.761093318,0.68767035,-0.13074401,0.805887818,0.648620427,-0.157944843,0.745346308,0.644533873,-0.020777505,0.73869586,0.538064599,-0.054376118,0.737647653,0.477132946,-0.077026121,0.738416195,0.423343658,-0.087366097,0.791425526,0.648480356,-0.024532214,0.794477046,0.5951612,-0.089469902,0.789367378,0.672984123,-0.120457873,0.784224868,0.715197146,-0.117554083,0.832875907,0.665239215,-0.036181822,0.83576721,0.632967532,-0.098443352,0.8234393,0.707992554,-0.116496027,0.81736654,0.743010283,-0.106616914,0.873373806,0.693228364,-0.054849699,0.876019716,0.655109584,-0.090806872,0.860331595,0.708862722,-0.102015391,0.849596262,0.739480317,-0.094515406
One,0.823370099,0.880083025,-0.000146147,0.768329382,0.840108871,-0.050016113,0.735722899,0.763762474,-0.092812665,0.76266253,0.69009167,-0.130979449,0.809245467,0.649174035,-0.158342078,0.745372415,0.643400848,-0.018562485,0.738470733,0.534993291,-0.049724322,0.737079144,0.475074679,-0.068574674,0.737210512,0.42331776,-0.075927332,0.791580975,0.646998525,-0.023345008,0.791600525,0.59459585,-0.086871885,0.787204146,0.673219144,-0.117625862,0.783763587,0.714187145,-0.113970764,0.833268762,0.663418114,-0.036075864,0.832711756,0.631559789,-0.098486423,0.821067512,0.707545459,-0.116843104,0.816354811,0.741279662,-0.107072175,0.873844743,0.691117823,-0.0553682,0.874094367,0.65290767,-0.091426708,0.858168542,0.706639767,-0.101760507,0.848072052,0.736782253,-0.093258068
One,0.822116137,0.882092178,-0.000143984,0.76700151,0.837865293,-0.047735583,0.735430956,0.763523161,-0.089809448,0.757585347,0.690753341,-0.128235698,0.799864233,0.647768736,-0.158993334,0.745266914,0.644756496,-0.020981221,0.738459527,0.538616776,-0.050789364,0.737416983,0.477712393,-0.071160987,0.737965226,0.424019247,-0.080817237,0.791344941,0.648116946,-0.026371574,0.791612029,0.595132232,-0.087107703,0.787373304,0.671471834,-0.118510544,0.783459306,0.714396477,-0.117849514,0.833095193,0.66414386,-0.038719248,0.832707167,0.634434164,-0.098015651,0.821249008,0.708345175,-0.116977207,0.816049278,0.744288445,-0.110078558,0.87437737,0.691166759,-0.058084566,0.874241292,0.652800679,-0.092240065,0.858870208,0.705323994,-0.103408761,0.84853065,0.736873925,-0.097625628
One,0.822353542,0.880919278,-0.000142322,0.766408741,0.839033246,-0.049157485,0.73465544,0.762666285,-0.090239041,0.760556519,0.690764368,-0.12729992,0.804703236,0.653269053,-0.154681385,0.745413601,0.6454041,-0.01682237,0.739224792,0.537778795,-0.045946132,0.73767972,0.477968782,-0.064332239,0.737479866,0.426909924,-0.071189016,0.79119271,0.648673177,-0.021791846,0.791757345,0.591630518,-0.083983436,0.787333727,0.665619731,-0.117938161,0.78338325,0.708818376,-0.117790557,0.832339227,0.664636672,-0.03369417,0.832653821,0.62972486,-0.092200249,0.821626484,0.702008069,-0.112528868,0.816748857,0.73746115,-0.104572311,0.872774124,0.691860259,-0.052139834,0.87332499,0.652025163,-0.087258615,0.858479381,0.702301621,-0.099765681,0.849252522,0.732497752,-0.093694694
One,0.820738137,0.878588557,-0.000125841,0.765880048,0.834811687,-0.053711209,0.736263573,0.759187758,-0.096210599,0.759642422,0.686524332,-0.134453297,0.800532341,0.64304769,-0.164181486,0.744052649,0.641413867,-0.021959508,0.737242281,0.533814907,-0.052917246,0.7361449,0.474459469,-0.072730005,0.737173378,0.42358321,-0.079697981,0.790187955,0.646845281,-0.024008291,0.794758558,0.59265095,-0.088412113,0.789065897,0.671435595,-0.120966449,0.783120275,0.714354634,-0.11918205,0.831364274,0.664269686,-0.034311038,0.835489988,0.632049918,-0.097424813,0.822178543,0.708038747,-0.11705786,0.814949751,0.742920578,-0.107988499,0.871456027,0.692483008,-0.051314484,0.876321971,0.651195824,-0.088629313,0.860493958,0.704306304,-0.100483067,0.849155664,0.734968305,-0.093596354
One,0.82180047,0.881830394,-0.000140508,0.766444206,0.837240577,-0.047279801,0.734165549,0.760225177,-0.089166783,0.761472702,0.68834132,-0.126793563,0.808023989,0.654259443,-0.154025316,0.746454,0.6451056,-0.019400507,0.739058793,0.537522078,-0.050315004,0.736628354,0.476451755,-0.069829457,0.735842526,0.423146844,-0.078488968,0.792664826,0.649122059,-0.02531472,0.792900026,0.593106151,-0.086159199,0.786716521,0.667257845,-0.116583668,0.782293677,0.710050821,-0.115347408,0.834185481,0.665452063,-0.038626704,0.833705902,0.632742584,-0.099153198,0.820936561,0.704880178,-0.117174022,0.815898478,0.740455031,-0.108433023,0.874863327,0.692757785,-0.058565035,0.874966621,0.651960611,-0.091930777,0.858737946,0.703199625,-0.101756714,0.848717093,0.734577894,-0.094237491
One,0.816800594,0.874708712,-0.000143605,0.763056993,0.831809402,-0.052230518,0.734935522,0.757356822,-0.098181263,0.760886252,0.686805487,-0.139708191,0.80088377,0.646691918,-0.172496617,0.742411613,0.638359129,-0.026838597,0.735689104,0.530547976,-0.061863773,0.734168708,0.470608592,-0.085623421,0.734925628,0.418488532,-0.095637552,0.788873196,0.642356157,-0.03135163,0.789943218,0.589756906,-0.098135874,0.785003543,0.668484628,-0.130832508,0.779942214,0.709752738,-0.129278108,0.831050515,0.659995914,-0.043552883,0.83210516,0.629527926,-0.106756747,0.819424212,0.704686046,-0.126542866,0.812971354,0.737693787,-0.118059382,0.871939421,0.688605905,-0.062294494,0.87240231,0.650802553,-0.099329889,0.855150819,0.704946637,-0.110974737,0.843520224,0.734934032,-0.104538597
One,0.819137573,0.877465248,-0.000148699,0.764010191,0.835930824,-0.046744812,0.732452214,0.760707736,-0.091073796,0.757449389,0.689100921,-0.131364822,0.801606596,0.65196383,-0.162783667,0.744552732,0.643018246,-0.02275564,0.738161206,0.534408748,-0.051941786,0.737196445,0.473555297,-0.06944719,0.738200665,0.420483828,-0.076998778,0.790085196,0.647205412,-0.029221568,0.787623584,0.589798331,-0.091113791,0.783386946,0.665367007,-0.120174572,0.781061709,0.709379375,-0.11721693,0.831283689,0.663099229,-0.042403556,0.827572882,0.627549112,-0.101900205,0.816635489,0.700276613,-0.118769959,0.813124716,0.737750292,-0.109722286,0.871822357,0.690016747,-0.062001448,0.869072139,0.648220778,-0.096002042,0.853152037,0.699689388,-0.106660947,0.84400183,0.732158422,-0.100162111
One,0.819464207,0.876407743,-0.000131936,0.763562441,0.835206687,-0.052374642,0.733588755,0.757815838,-0.092786908,0.760851204,0.684643686,-0.128935561,0.805791795,0.646022737,-0.153921232,0.744549811,0.638279021,-0.016589066,0.737834692,0.531003475,-0.048959531,0.735846698,0.471279651,-0.069125317,0.736732364,0.418882489,-0.076677449,0.789969146,0.643723488,-0.018827563,0.791184723,0.591533005,-0.085698485,0.785633385,0.672409952,-0.115754448,0.782051682,0.712638319,-0.108591706,0.830830336,0.660569608,-0.029369896,0.832715213,0.624205112,-0.091312796,0.819836557,0.701963961,-0.108625382,0.81450659,0.736157238,-0.095771201,0.870763659,0.688207388,-0.047463194,0.874315858,0.645884573,-0.08392068,0.858281732,0.69974649,-0.094425909,0.848369837,0.729087949,-0.084329829
One,0.818286479,0.877054334,-0.000149239,0.763256848,0.833395898,-0.046749834,0.732469022,0.756856203,-0.089552984,0.758631527,0.685653687,-0.127730936,0.801910281,0.648474276,-0.156850189,0.743863583,0.640383124,-0.021861054,0.736339509,0.535008132,-0.052530751,0.734975994,0.473935962,-0.072103016,0.735733628,0.420616537,-0.081455082,0.789984822,0.644131541,-0.027752193,0.789673924,0.589063883,-0.089315675,0.785137773,0.665016234,-0.118684471,0.781635642,0.708363295,-0.116020359,0.831609905,0.660669863,-0.040422522,0.829746664,0.628089249,-0.099686809,0.817996025,0.701806128,-0.11783164,0.813474476,0.737341762,-0.109330259,0.872236311,0.688097894,-0.059524931,0.870002985,0.65173614,-0.09410961,0.853900433,0.704521775,-0.105212569,0.844319701,0.734721899,-0.098606288
One,0.815353155,0.876111627,-0.000122637,0.761211395,0.832787991,-0.052026462,0.732061684,0.757242322,-0.094908543,0.756080925,0.687385976,-0.133896381,0.796281517,0.645828605,-0.165002361,0.743665159,0.639260292,-0.023374496,0.737361729,0.53319484,-0.054537319,0.735593557,0.472825021,-0.075671062,0.735625565,0.419437587,-0.084185898,0.78967768,0.643437624,-0.027217029,0.790054619,0.589033902,-0.090663634,0.785091162,0.665220678,-0.124059469,0.781227469,0.70878917,-0.12332911,0.830858588,0.659742892,-0.03826616,0.83017695,0.629346967,-0.099778317,0.818539262,0.702917099,-0.120746545,0.813717425,0.7390185,-0.112633839,0.871480286,0.687397003,-0.056118891,0.871246994,0.647405446,-0.093624264,0.855297804,0.698113501,-0.106968135,0.845444798,0.729348779,-0.101481102
One,0.81585443,0.875783682,-0.000130188,0.761641145,0.831645131,-0.051715061,0.732274592,0.757574916,-0.097570121,0.755772412,0.686239958,-0.138517678,0.796150088,0.642240763,-0.171656847,0.742864728,0.640009463,-0.023809183,0.735979259,0.533508301,-0.054314721,0.734833539,0.471958339,-0.076289088,0.735559642,0.418208659,-0.085932821,0.788318872,0.644052863,-0.02751678,0.788112998,0.587444544,-0.088785291,0.783000648,0.662907064,-0.120616503,0.778928757,0.706447423,-0.1203354,0.829403996,0.660770416,-0.038431365,0.828226209,0.627162814,-0.097726077,0.816941381,0.700772703,-0.117503203,0.812926233,0.737053931,-0.109753951,0.870152712,0.688848972,-0.055943847,0.868809342,0.647788107,-0.089864135,0.853580832,0.69914943,-0.101213299,0.844866991,0.730321586,-0.095127486
One,0.815203786,0.875336945,-0.000133548,0.760864973,0.83331573,-0.049450915,0.730077982,0.755430043,-0.091384374,0.757024765,0.683697581,-0.128862396,0.802517533,0.647574842,-0.156932339,0.743694127,0.639240444,-0.018896328,0.736854017,0.532365382,-0.048974086,0.734784245,0.471669495,-0.068004735,0.734742105,0.418422043,-0.075701259,0.789192617,0.643746018,-0.024043147,0.790320992,0.588698149,-0.086726986,0.785363615,0.665855527,-0.117118031,0.781617463,0.711261451,-0.114025719,0.829965413,0.65973413,-0.03645302,0.829682708,0.626620293,-0.097301334,0.817667544,0.701916397,-0.116489492,0.812889874,0.740756869,-0.106485665,0.870241046,0.687403917,-0.055300731,0.869988501,0.647322714,-0.091650575,0.853296816,0.699713707,-0.103376254,0.843010843,0.732595026,-0.095467202
One,0.81515336,0.877547383,-0.000129525,0.761870921,0.834771395,-0.051417399,0.731278658,0.757475913,-0.095121734,0.757873833,0.684618056,-0.133859828,0.802356482,0.64630264,-0.162230432,0.741908967,0.640981734,-0.0218249,0.736343741,0.533915579,-0.054182984,0.735307574,0.472917795,-0.075563245,0.736371934,0.419102132,-0.084974147,0.787452638,0.645676911,-0.026156206,0.787984014,0.588043392,-0.091594264,0.782794595,0.665681779,-0.120866209,0.778686821,0.708471,-0.115352318,0.828526795,0.661871076,-0.038514283,0.828419387,0.624093115,-0.100202262,0.816505253,0.698809266,-0.116909884,0.811860681,0.734868646,-0.104764961,0.869055748,0.689636111,-0.057722948,0.869962454,0.645280242,-0.093501657,0.853527069,0.697214484,-0.102786221,0.843569279,0.728979766,-0.093201376
One,0.814316928,0.876437664,-0.000133104,0.759974718,0.833855808,-0.051891666,0.729848146,0.756311178,-0.094988331,0.757268012,0.684238493,-0.132711679,0.801258802,0.645010889,-0.159624696,0.742108583,0.639032483,-0.018326454,0.735849321,0.532755017,-0.047739074,0.734220624,0.472105265,-0.066905133,0.734646857,0.419089675,-0.074659981,0.787342608,0.643450916,-0.02215418,0.787821233,0.586374938,-0.084751152,0.782852888,0.66305393,-0.116356425,0.779093206,0.707464576,-0.114362426,0.827793598,0.660088539,-0.033437118,0.828212798,0.621819139,-0.09436477,0.815952837,0.696823299,-0.113177925,0.811071694,0.73456794,-0.10265673,0.868112028,0.688394845,-0.051432751,0.869139671,0.64411366,-0.087733708,0.852792323,0.695940912,-0.098546505,0.843192697,0.728780508,-0.090091288
One,0.814656615,0.874275088,-0.00013673,0.760386288,0.832843184,-0.048476294,0.729720473,0.755573928,-0.088916853,0.758281589,0.683895051,-0.124905139,0.803917527,0.648549557,-0.149662971,0.742688417,0.637899756,-0.016571753,0.736264467,0.529526353,-0.046175655,0.733979523,0.469186246,-0.064344622,0.734037459,0.417308271,-0.070571907,0.787820756,0.642136514,-0.021715015,0.786480546,0.58707422,-0.084698863,0.781764984,0.663782239,-0.117352068,0.779411733,0.707302928,-0.115093231,0.828490257,0.658419073,-0.033984572,0.82687813,0.622531474,-0.0938541,0.815348029,0.697127342,-0.11305093,0.811846137,0.734869719,-0.102836609,0.869157434,0.686584413,-0.052802596,0.868820429,0.643875241,-0.088410161,0.85220331,0.695387959,-0.099845923,0.842758298,0.728071988,-0.091322832
One,0.815485001,0.876283407,-0.000133777,0.761456728,0.832918465,-0.046306655,0.729236007,0.75630796,-0.088633738,0.754405499,0.683180571,-0.127433926,0.799466848,0.645202577,-0.155937552,0.742066979,0.640056491,-0.013931702,0.735184848,0.53260994,-0.04219266,0.733685374,0.471821427,-0.059526972,0.73423785,0.418948323,-0.065882042,0.786938787,0.643666923,-0.020560093,0.784124851,0.588780344,-0.081830628,0.780254185,0.663750052,-0.112663247,0.778164029,0.706460238,-0.110212915,0.827548981,0.659121752,-0.034232613,0.823736548,0.623522043,-0.092336208,0.813261509,0.696898997,-0.109688915,0.810322404,0.735012472,-0.099902838,0.868601382,0.685935855,-0.054482996,0.867254019,0.642051935,-0.086971633,0.851575136,0.693401158,-0.096139088,0.842746258,0.727130532,-0.088034004
One,0.809976041,0.870981812,-0.000129475,0.756180406,0.828172326,-0.049395327,0.727022767,0.750657797,-0.09099143,0.753767312,0.679593503,-0.128880367,0.796782553,0.64272064,-0.156720936,0.741137564,0.634145677,-0.014925009,0.73480469,0.526901245,-0.043346755,0.732697129,0.467695713,-0.060601175,0.732712924,0.417116642,-0.065604404,0.786671698,0.638776183,-0.01970518,0.785360694,0.583109915,-0.080658503,0.78045404,0.659135044,-0.112479605,0.777377903,0.702433586,-0.11117088,0.827318013,0.655853331,-0.032088544,0.825365126,0.62179929,-0.090991959,0.813206553,0.695910752,-0.111088656,0.809104145,0.732807994,-0.10250859,0.867922425,0.684178412,-0.050808791,0.867553234,0.641465008,-0.085588582,0.85112679,0.69303894,-0.096753076,0.841966391,0.725347996,-0.089367799
One,0.816053689,0.875000834,-0.00013823,0.760224342,0.833861589,-0.051071148,0.72832334,0.757393241,-0.09438999,0.753085017,0.682577968,-0.132507637,0.796919823,0.640999019,-0.160153732,0.738911033,0.639019489,-0.015982389,0.732920825,0.531612992,-0.044359539,0.732251942,0.471515,-0.063384391,0.733756304,0.419719577,-0.071678191,0.784629345,0.642762661,-0.019273318,0.785483122,0.584236562,-0.081638657,0.780466199,0.659640789,-0.113826461,0.776823878,0.703433633,-0.111175679,0.825302005,0.658272684,-0.03002331,0.824543715,0.622466028,-0.088634051,0.81368798,0.696753502,-0.10841997,0.810590863,0.733143389,-0.098902032,0.865392745,0.685049713,-0.047474969,0.865704417,0.643268764,-0.081108071,0.850839555,0.695111156,-0.091610275,0.843076229,0.726661205,-0.083570004
One,0.814790666,0.874411702,-0.000133339,0.759535313,0.832435846,-0.052398127,0.728633225,0.754939377,-0.094321191,0.75427711,0.681001365,-0.131770715,0.797258675,0.640782773,-0.159474999,0.740550876,0.636262774,-0.019323323,0.733942628,0.529369771,-0.047114376,0.732346296,0.469691217,-0.06320823,0.732747078,0.417930454,-0.068251714,0.786245883,0.640963316,-0.021412214,0.784889817,0.587208509,-0.083438918,0.779967308,0.664963603,-0.114326864,0.777274013,0.707296491,-0.110246338,0.826907218,0.657367527,-0.031068776,0.825632095,0.621758103,-0.090935364,0.813545346,0.697033525,-0.109614894,0.809684157,0.733865499,-0.098910995,0.867309928,0.684858203,-0.047638904,0.867951095,0.642136991,-0.0830153,0.851772487,0.693331599,-0.093641274,0.842713177,0.724887431,-0.085169367
Two,0.803194284,0.921005368,-0.000155722,0.750633895,0.873200953,-0.057181209,0.728711963,0.802974403,-0.110612795,0.776909709,0.743965626,-0.161579221,0.830879569,0.706429958,-0.195262298,0.726830959,0.649801195,-0.056092899,0.698198736,0.539899349,-0.100995958,0.687886834,0.474700809,-0.127034813,0.684626698,0.41710487,-0.139047369,0.779518723,0.642426014,-0.063918084,0.787555039,0.514708877,-0.098521195,0.798165023,0.434255183,-0.123407729,0.811778247,0.372893453,-0.138073087,0.823439777,0.673079431,-0.075364329,0.83956182,0.627883494,-0.149587423,0.819882572,0.698282123,-0.171971977,0.808186531,0.747517169,-0.166538954,0.86081183,0.721090198,-0.092898682,0.872223854,0.678692222,-0.145200923,0.851328969,0.729527891,-0.158591911,0.834567487,0.769245684,-0.150673598
Two,0.801112831,0.91372788,-0.000130511,0.75033778,0.871056318,-0.057318602,0.72341013,0.799539804,-0.11216756,0.77667582,0.748806596,-0.161537111,0.825176418,0.698928714,-0.195257112,0.721518517,0.647311389,-0.068088681,0.697714448,0.540522575,-0.117785968,0.685612321,0.472400069,-0.147986695,0.67926985,0.411801666,-0.164305776,0.774797797,0.635898769,-0.073131151,0.779426157,0.513078809,-0.115462296,0.786793351,0.433368355,-0.144045487,0.797684848,0.368625164,-0.158845663,0.820499659,0.664185524,-0.082914397,0.832965136,0.626754522,-0.152757764,0.813769639,0.697419941,-0.173944414,0.803776145,0.744223058,-0.166743636,0.859755158,0.711434841,-0.098326638,0.86561507,0.675592959,-0.147847325,0.844886422,0.7239815,-0.16272147,0.829609156,0.763426661,-0.154943764
Two,0.79665333,0.908971667,-0.000108346,0.745069325,0.864910483,-0.056277975,0.717788517,0.7904706,-0.107746743,0.77492094,0.739080191,-0.153496742,0.825572968,0.693211138,-0.179898918,0.719942868,0.645196497,-0.056226626,0.693994284,0.537448883,-0.102515906,0.679350436,0.468344867,-0.128870696,0.670470297,0.407166809,-0.141946837,0.773150563,0.635084987,-0.062315159,0.775996506,0.511636376,-0.101348594,0.780882716,0.430219114,-0.126233354,0.790631235,0.364107341,-0.136296704,0.818546176,0.66415894,-0.074364595,0.828975797,0.622913063,-0.147870243,0.809556305,0.694030344,-0.171338141,0.801076829,0.741630614,-0.16271098,0.85772717,0.710777342,-0.090975031,0.863329411,0.669286132,-0.141530648,0.843064368,0.716031492,-0.155555502,0.829551697,0.754593968,-0.144366845
Two,0.796131134,0.908348262,-0.000121704,0.742065191,0.867916822,-0.058041144,0.712909341,0.79037106,-0.107837066,0.771511018,0.737041652,-0.150622606,0.822747111,0.691705287,-0.17267929,0.715305805,0.646350026,-0.050480638,0.689252973,0.538662195,-0.092991911,0.673717916,0.46987772,-0.116761222,0.66401273,0.408053607,-0.128325954,0.768070817,0.635564029,-0.054905947,0.770555079,0.513000131,-0.093234122,0.775356352,0.431729436,-0.117901608,0.784844935,0.364711255,-0.126936495,0.812839389,0.663510203,-0.065880559,0.823703349,0.615284026,-0.143571615,0.805459142,0.691260636,-0.169205308,0.798294306,0.743247688,-0.160244316,0.851946592,0.70966506,-0.081496231,0.860729277,0.662395835,-0.137892529,0.841778874,0.71318841,-0.15333198,0.829268456,0.75664252,-0.140314817
